Réseaux en fibre optique jusqu'à l'abonné (FttH),,,,,,,,,,,,
Informations à l'échelle de la commune,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Code commune,Nom commune,Code région,Code département,Siren EPCI,Logements,Établissements,Zones très denses,Engagements L. 33-13,Intentions privées hors engagement L. 33-13,Commune rurale,Commune de montagne,OI 2018 T1
82023,Bourret,76,82,200066652, 406    , 10    , -    , -    , -    , 1    , -    ,
40053,Bourriot-Bergonce,75,40,200035541, 223    , 12    , -    , -    , -    , 1    , -    ,
77048,Bourron-Marlotte,11,77,200072346, 1 356    , 72    , -    , -    , -    , -    , -    ,
24061,Bourrou,75,24,200040392, 78    , 4    , -    , -    , -    , 1    , -    ,
32062,Bourrouillan,76,32,243200409, 89    , 12    , -    , -    , -    , 1    , -    ,
62166,Bours,32,62,200069672, 253    , 11    , -    , -    , -    , 1    , -    ,
65108,Bours,76,65,200069300, 363    , 11    , -    ,FRTE , -    , -    , -    ,
51076,Boursault,44,51,200066850, 237    , 28    , -    , -    , -    , 1    , -    ,
41024,Boursay,24,41,244100293, 166    , 4    , -    , -    , -    , 1    , -    ,
57100,Bourscheid,44,57,245700950, 92    , 4    , -    , -    , -    , 1    , -    ,
22014,Bourseul,53,22,200068989, 557    , 23    , -    , -    , -    , 1    , -    ,
80124,Bourseville,32,80,200070944, 356    , 8    , -    , -    , -    , 1    , -    ,
70090,Boursières,27,70,247000367, 31    , 1    , -    , -    , -    , 1    , -    ,
59097,Boursies,32,59,200068500, 136    , 11    , -    , -    , -    , 1    , -    ,
62167,Boursin,32,62,200072478, 102    , 6    , -    , -    , -    , 1    , -    ,
60094,Boursonne,32,60,246000871, 138    , 5    , -    , -    , -    , 1    , -    ,
27108,Bourth,28,27,200066462, 705    , 38    , -    , -    , -    , 1    , -    ,
62168,Bourthes,32,62,200069235, 338    , 23    , -    , -    , -    , 1    , -    ,
76134,Bourville,28,76,200069839, 166    , 6    , -    , -    , -    , 1    , -    ,
60095,Boury-en-Vexin,32,60,200071843, 199    , 13    , -    , -    , -    , 1    , -    ,
57101,Bousbach,44,57,245700372, 483    , 14    , -    , -    , -    , 1    , -    ,
59098,Bousbecque,32,59,245900410, 1 916    , 67    , -    , -    , 1    , -    , -    ,
59099,Bousies,32,59,200043321, 766    , 14    , -    , -    , -    , 1    , -    ,
59100,Bousignies,32,59,200042190, 123    , 5    , -    , -    , -    , 1    , -    ,
59101,Bousignies-sur-Roc,32,59,200043396, 233    , 10    , -    , -    , -    , 1    , -    ,
12032,Boussac,76,12,200068831, 277    , 6    , -    , -    , -    , 1    , 1    ,
23031,Boussac,75,23,200067544, 910    , 65    , -    , -    , -    , 1    , -    ,
46035,Boussac,76,46,200067361, 115    , 2    , -    , -    , -    , 1    , -    ,
23032,Boussac-Bourg,75,23,200067544, 489    , 16    , -    , -    , -    , 1    , -    ,
79047,Boussais,75,79,200041416, 242    , 4    , -    , -    , -    , 1    , -    ,
31083,Boussan,76,31,200072643, 139    , 1    , -    , -    , -    , 1    , -    ,
37033,Boussay,24,37,200071587, 218    , 7    , -    , -    , -    , 1    , -    ,
44022,Boussay,52,44,200067635, 1 139    , 39    , -    , -    , -    , -    , -    ,
57102,Bousse,44,57,245701354, 1 258    , 28    , -    , -    , -    , -    , -    ,
72044,Bousse,52,72,247200348, 198    , 6    , -    , -    , -    , 1    , -    ,
21095,Bousselange,27,21,242101509, 34    , 1    , -    , -    , -    , 1    , -    ,
09065,Boussenac,76,09,200067940, 477    , 3    , -    , -    , -    , 1    , 1    ,
21096,Boussenois,27,21,200070910, 70    , 1    , -    , -    , -    , 1    , -    ,
31084,Boussens,76,31,200068815, 561    , 31    , -    , -    , -    , -    , -    ,
70091,Bousseraucourt,27,70,200036150, 63    , 1    , -    , -    , -    , 1    , -    ,
47039,Boussès,75,47,244701355, 35    , 3    , -    , -    , -    , 1    , -    ,
57103,Bousseviller,44,57,200069441, 81    , 3    , -    , -    , -    , 1    , 1    ,CCPB
21097,Boussey,27,21,200071017, 24    , 2    , -    , -    , -    , 1    , -    ,
80125,Boussicourt,32,80,200070977, 34    , 1    , -    , -    , -    , 1    , -    ,
25084,Boussières,27,25,242500361, 480    , 20    , -    ,FRTE , -    , 1    , -    ,
59102,Boussières-en-Cambrésis,32,59,200030633, 181    , 7    , -    , -    , -    , 1    , -    ,
59103,Boussières-sur-Sambre,32,59,200043396, 225    , 4    , -    , -    , -    , -    , -    ,
59104,Boussois,32,59,200043396, 1 403    , 29    , -    ,SFR0 , -    , -    , -    ,
74046,Boussy,84,74,247400740, 194    , 5    , -    , -    , -    , 1    , 1    ,
91097,Boussy-Saint-Antoine,11,91,200058477, 2 953    , 74    , -    ,FRTE , -    , -    , -    ,FRTE
57104,Boust,44,57,245700695, 474    , 8    , -    , -    , -    , 1    , -    ,
57105,Boustroff,44,57,200067502, 61    , 4    , -    , -    , -    , 1    , -    ,
81036,Bout-du-Pont-de-Larn,76,81,248100745, 568    , 59    , -    , -    , -    , -    , 1    ,
08079,Boutancourt,44,08,200041630, 127    , 6    , -    , -    , -    , 1    , -    ,
60096,Boutavent,32,60,246000848, 48    , 4    , -    , -    , -    , 1    , -    ,
24062,Bouteilles-Saint-Sébastien,75,24,200040400, 177    , 1    , -    , -    , -    , 1    , -    ,
11048,Boutenac,76,11,200035863, 440    , 14    , -    , -    , -    , 1    , -    ,
17060,Boutenac-Touvent,75,17,241700640, 140    , 9    , -    , -    , -    , 1    , -    ,
60097,Boutencourt,32,60,246000707, 124    , 7    , -    , -    , -    , 1    , -    ,
91098,Boutervilliers,11,91,200017846, 175    , 18    , -    , -    , -    , 1    , -    ,
16057,Bouteville,75,16,200070514, 186    , 20    , -    , -    , -    , 1    , -    ,
16058,Boutiers-Saint-Trojan,75,16,200070514, 687    , 17    , -    , -    , -    , -    , -    ,
77049,Boutigny,11,77,247700438, 349    , 18    , -    , -    , -    , 1    , -    ,SMTH
28056,Boutigny-Prouais,24,28,247800550, 809    , 20    , -    , -    , -    , 1    , -    ,EULH
91099,Boutigny-sur-Essonne,11,91,249100157, 1 310    , 47    , -    , -    , -    , -    , -    ,
80126,Bouttencourt,32,80,200069722, 470    , 33    , -    , -    , -    , -    , -    ,
50070,Boutteville,28,50,200042729, 38    , 2    , -    , -    , -    , 1    , -    ,
31085,Boutx,76,31,200072635, 684    , 14    , -    , -    , -    , 1    , 1    ,
80127,Bouvaincourt-sur-Bresle,32,80,247600588, 356    , 6    , -    , -    , -    , -    , -    ,
51077,Bouvancourt,44,51,200067213, 91    , 2    , -    , -    , -    , 1    , -    ,
26059,Bouvante,84,26,200067767, 252    , 6    , -    , -    , -    , 1    , 1    ,
62169,Bouvelinghem,32,62,246201016, 110    , 8    , -    , -    , -    , 1    , -    ,
08080,Bouvellemont,44,08,240800862, 46    , 2    , -    , -    , -    , 1    , -    ,
25085,Bouverans,27,25,242504496, 160    , 9    , -    , -    , -    , 1    , 1    ,
38054,Bouvesse-Quirieu,84,38,200068542, 693    , 28    , -    , -    , -    , 1    , -    ,
26060,Bouvières,84,26,242600492, 143    , 6    , -    , -    , -    , 1    , 1    ,
59105,Bouvignies,32,59,200041960, 629    , 17    , -    , -    , -    , -    , -    ,THD5
62170,Bouvigny-Boyeffles,32,62,246200364, 995    , 28    , -    ,FRTE , -    , -    , -    ,
28057,Bouville,24,28,242852465, 263    , 12    , -    , -    , -    , 1    , -    ,
76135,Bouville,28,76,247600646, 404    , 16    , -    , -    , -    , 1    , -    ,
91100,Bouville,11,91,200017846, 293    , 8    , -    , -    , -    , 1    , -    ,
80128,Bouvincourt-en-Vermandois,32,80,200037059, 69    , 6    , -    , -    , -    , 1    , -    ,
59106,Bouvines,32,59,245900410, 303    , 13    , -    ,FRTE , -    , -    , -    ,FRTE
60098,Bouvresse,32,60,246000848, 81    , 10    , -    , -    , -    , 1    , -    ,
44023,Bouvron,52,44,244400453, 1 313    , 50    , -    , -    , -    , 1    , -    ,
54088,Bouvron,44,54,200070563, 92    , 8    , -    , -    , -    , 1    , -    ,
21098,Boux-sous-Salmaise,27,21,242101459, 108    , 3    , -    , -    , -    , 1    , -    ,
88069,Bouxières-aux-Bois,44,88,200068369, 67    , 1    , -    , -    , -    , 1    , -    ,
54089,Bouxières-aux-Chênes,44,54,200070589, 602    , 16    , -    , -    , -    , 1    , -    ,
54090,Bouxières-aux-Dames,44,54,245400601, 1 834    , 45    , -    , -    , -    , -    , -    ,
54091,Bouxières-sous-Froidmont,44,54,200041515, 134    , 6    , -    , -    , -    , 1    , -    ,
88070,Bouxurulles,44,88,200068369, 82    , 1    , -    , -    , -    , 1    , -    ,
67061,Bouxwiller,44,67,200067783, 1 837    , 123    , -    , -    , -    , -    , -    ,
68049,Bouxwiller,44,68,200066041, 181    , 11    , -    , -    , -    , 1    , 1    ,
51078,Bouy,44,51,200066876, 209    , 8    , -    , -    , -    , 1    , -    ,
10056,Bouy-Luxembourg,44,10,241000223, 103    , 4    , -    , -    , -    , 1    , -    ,
10057,Bouy-sur-Orvin,44,10,200006716, 37    , 3    , -    , -    , -    , 1    , -    ,
06022,Bouyon,93,06,240600585, 363    , 4    , -    , -    , -    , 1    , 1    ,
18034,Bouzais,24,18,200036135, 152    , 5    , -    , -    , -    , 1    , -    ,
52065,Bouzancourt,44,52,200044253, 56    , 2    , -    , -    , -    , 1    , -    ,
54092,Bouzanville,44,54,200035772, 45    , -    , -    , -    , -    , 1    , -    ,
21099,Bouze-lès-Beaune,27,21,200006682, 164    , 10    , -    ,FRTE , -    , 1    , -    ,
63049,Bouzel,84,63,200067627, 305    , 11    , -    , -    , -    , 1    , -    ,
88071,Bouzemont,44,88,200068369, 27    , 3    , -    , -    , -    , 1    , -    ,
71051,Bouzeron,27,71,247100589, 89    , 10    , -    , -    , -    , 1    , -    ,
24063,Bouzic,75,24,200041440, 168    , 4    , -    , -    , -    , 1    , -    ,
46037,Bouziès,76,46,200023737, 117    , 7    , -    , -    , -    , 1    , -    ,
34039,Bouzigues,76,34,200066355, 1 013    , 64    , -    , -    , -    , 1    , -    ,
31086,Bouzin,76,31,200072643, 47    , -    , -    , -    , -    , 1    , -    ,
80129,Bouzincourt,32,80,248000747, 243    , 20    , -    , -    , -    , 1    , -    ,TUD6
32063,Bouzon-Gellenave,76,32,200035632, 100    , 5    , -    , -    , -    , 1    , -    ,
57106,Bouzonville,44,57,200067486, 1 896    , 138    , -    , -    , -    , -    , -    ,
45047,Bouzonville-aux-Bois,24,45,200066280, 231    , 9    , -    , -    , -    , 1    , -    ,
51079,Bouzy,44,51,245100615, 426    , 69    , -    , -    , -    , 1    , -    ,
45049,Bouzy-la-Forêt,24,45,244500427, 609    , 17    , -    , -    , -    , -    , -    ,
55066,Bovée-sur-Barboure,44,55,200066157, 77    , 5    , -    , -    , -    , 1    , -    ,
35035,Bovel,53,35,200043990, 259    , 9    , -    , -    , -    , 1    , -    ,
80130,Bovelles,32,80,248000531, 190    , 2    , -    ,FRTE , -    , 1    , -    ,
80131,Boves,32,80,248000531, 1 403    , 182    , -    ,FRTE , -    , -    , -    ,
55067,Boviolles,44,55,200066157, 57    , 2    , -    , -    , -    , 1    , -    ,
62171,Boyaval,32,62,200069672, 56    , 4    , -    , -    , -    , 1    , -    ,
62172,Boyelles,32,62,200033579, 139    , 8    , -    , -    , -    , 1    , -    ,
42025,Boyer,84,42,200035202, 80    , 3    , -    , -    , -    , 1    , -    ,
71052,Boyer,27,71,247103765, 363    , 14    , -    , -    , -    , 1    , -    ,
01056,Boyeux-Saint-Jérôme,84,01,200029999, 235    , 7    , -    , -    , -    , 1    , 1    ,SIEA
45050,Boynes,24,45,200066280, 637    , 26    , -    , -    , -    , 1    , -    ,
01057,Boz,84,01,200071371, 231    , 11    , -    , -    , -    , 1    , -    ,SIEA
07039,Bozas,84,07,200073096, 200    , 5    , -    , -    , -    , 1    , 1    ,
73055,Bozel,84,73,200040798, 1 446    , 85    , -    , -    , -    , 1    , 1    ,
12033,Bozouls,76,12,200067478, 1 477    , 115    , -    , -    , -    , 1    , 1    ,
55068,Brabant-en-Argonne,44,55,200066116, 60    , -    , -    , -    , -    , 1    , -    ,
55069,Brabant-le-Roi,44,55,245501184, 106    , 7    , -    , -    , -    , 1    , -    ,
55070,Brabant-sur-Meuse,44,55,200066116, 48    , -    , -    , -    , -    , 1    , -    ,
33070,Brach,75,33,243301389, 237    , 6    , -    , -    , -    , 1    , -    ,
52066,Brachay,44,52,200044253, 41    , 1    , -    , -    , -    , 1    , -    ,
80132,Braches,32,80,200070969, 89    , 3    , -    , -    , -    , 1    , -    ,
76136,Brachy,28,76,200068534, 354    , 11    , -    , -    , -    , 1    , -    ,
41025,Bracieux,24,41,244100798, 720    , 49    , -    , -    , -    , 1    , -    ,
39072,Bracon,27,39,200071595, 150    , 8    , -    , -    , -    , -    , 1    ,
76138,Bracquetuit,28,76,200068534, 147    , 10    , -    , -    , -    , 1    , -    ,
76139,Bradiancourt,28,76,200070068, 83    , 4    , -    , -    , -    , 1    , -    ,
30050,Bragassargues,76,30,200034411, 93    , 1    , -    , -    , -    , 1    , -    ,
31087,Bragayrac,76,31,200068641, 125    , 5    , -    , -    , -    , 1    , -    ,
15024,Brageac,84,15,241501139, 64    , 1    , -    , -    , -    , 1    , 1    ,
10058,Bragelogne-Beauvoir,44,10,200069003, 189    , 28    , -    , -    , -    , 1    , -    ,
71054,Bragny-sur-Saône,27,71,200040038, 334    , 5    , -    , -    , -    , -    , -    ,
25086,Braillans,27,25,242500361, 69    , 1    , -    ,FRTE , -    , 1    , -    ,
80133,Brailly-Cornehotte,32,80,200070936, 116    , 8    , -    , -    , -    , 1    , -    ,
21100,Brain,27,21,200071017, 28    , -    , -    , -    , -    , 1    , -    ,
49041,Brain-sur-Allonnes,52,49,200071876, 956    , 40    , -    , -    , -    , 1    , -    ,
39073,Brainans,27,39,200071595, 91    , 4    , -    , -    , -    , 1    , -    ,
02110,Braine,32,02,240200501, 1 026    , 63    , -    , -    , -    , -    , -    ,
44024,Brains,52,44,244400404, 1 097    , 31    , -    ,SFR0 , -    , 1    , -    ,
72045,Brains-sur-Gée,52,72,200040475, 312    , 3    , -    , -    , -    , 1    , -    ,
53041,Brains-sur-les-Marches,52,53,200048551, 136    , 5    , -    , -    , -    , 1    , -    ,
50072,Brainville,28,50,200067023, 97    , 3    , -    , -    , -    , 1    , -    ,
54093,Brainville,44,54,200070845, 77    , 2    , -    , -    , -    , 1    , -    ,
52067,Brainville-sur-Meuse,44,52,200069664, 55    , 2    , -    , -    , -    , 1    , -    ,
60099,Braisnes-sur-Aronde,32,60,246000855, 74    , 4    , -    , -    , -    , 1    , -    ,
03037,Braize,84,03,240300558, 176    , 7    , -    , -    , -    , 1    , -    ,
54094,Bralleville,44,54,200035772, 83    , 3    , -    , -    , -    , 1    , -    ,
11049,Bram,76,11,200035707, 1 740    , 116    , -    , -    , -    , -    , -    ,
76140,Brametot,28,76,200069839, 93    , 5    , -    , -    , -    , 1    , -    ,
65109,Bramevaque,76,65,200070829, 31    , -    , -    , -    , -    , 1    , 1    ,
17061,Bran,75,17,200041523, 80    , 2    , -    , -    , -    , 1    , -    ,
19029,Branceilles,75,19,200066769, 219    , 5    , -    , -    , -    , 1    , -    ,
89053,Branches,27,89,200067114, 218    , 9    , -    ,FRTE , -    , 1    , -    ,
02111,Brancourt-en-Laonnois,32,02,200071769, 303    , 10    , -    , -    , -    , 1    , -    ,
02112,Brancourt-le-Grand,32,02,240200493, 267    , 7    , -    , -    , -    , 1    , -    ,
56021,Brandérion,53,56,200042174, 565    , 16    , -    ,FRTE , -    , 1    , -    ,
55071,Brandeville,44,55,200066173, 126    , 1    , -    , -    , -    , 1    , -    ,
56022,Brandivy,53,56,200067932, 582    , 11    , -    , -    , -    , 1    , -    ,
2B043,Brando,94,2B,200042943, 1 433    , 41    , -    , -    , -    , -    , 1    ,
71055,Brandon,27,71,200071645, 187    , 6    , -    , -    , -    , 1    , -    ,
12034,Brandonnet,76,12,241200674, 184    , 3    , -    , -    , -    , 1    , 1    ,
51080,Brandonvillers,44,51,200042992, 80    , 6    , -    , -    , -    , 1    , -    ,
71056,Branges,27,71,200071579, 1 267    , 82    , -    , -    , -    , -    , -    ,
38055,Brangues,84,38,200068542, 296    , 7    , -    , -    , -    , 1    , -    ,
89054,Brannay,27,89,248900748, 559    , 8    , -    , -    , -    , 1    , -    ,
25087,Branne,27,25,200068294, 99    , -    , -    , -    , -    , 1    , -    ,DLFE
33071,Branne,75,33,243301454, 614    , 41    , -    , -    , -    , 1    , -    ,
33072,Brannens,75,33,200044394, 91    , 5    , -    , -    , -    , 1    , -    ,
30051,Branoux-les-Taillades,76,30,200066918, 830    , 10    , -    , -    , -    , -    , 1    ,
39074,Brans,27,39,243900560, 109    , 4    , -    , -    , -    , 1    , -    ,
03038,Bransat,84,03,200071389, 290    , 9    , -    , -    , -    , 1    , -    ,
51081,Branscourt,44,51,200067213, 110    , 3    , -    , -    , -    , 1    , -    ,
77050,Bransles,11,77,200023919, 290    , 9    , -    , -    , -    , 1    , -    ,
84021,Brantes,93,84,248400335, 101    , 4    , -    , -    , -    , 1    , 1    ,
88073,Brantigny,44,88,200068757, 88    , 4    , -    , -    , -    , 1    , -    ,
24064,Brantôme en Périgord,75,24,200041572, 1 456    , 106    , -    , -    , -    , 1    , -    ,
14093,Branville,28,14,241400878, 130    , 5    , -    , -    , -    , 1    , -    ,
55072,Braquis,44,55,245501242, 48    , 4    , -    , -    , -    , 1    , -    ,
83021,Bras,93,83,200068104, 1 363    , 29    , -    , -    , -    , 1    , -    ,
04031,Bras-d'Asse,93,04,200067437, 379    , 15    , -    , -    , -    , 1    , 1    ,
97402,Bras-Panon,04,974,249740093, 5 161    , 250    , -    , -    , 1    , -    , 1    ,REUN
55073,Bras-sur-Meuse,44,55,200049187, 297    , 28    , -    , -    , -    , 1    , -    ,
12035,Brasc,76,12,241200542, 160    , 7    , -    , -    , -    , 1    , 1    ,
02114,Brasles,32,02,200072031, 584    , 45    , -    , -    , -    , -    , -    ,
37034,Braslou,24,37,200072668, 207    , 13    , -    , -    , -    , 1    , -    ,
29016,Brasparts,53,29,200067197, 762    , 30    , -    , -    , -    , 1    , -    ,
09066,Brassac,76,09,200067791, 465    , 5    , -    , -    , -    , 1    , 1    ,
81037,Brassac,76,81,200066561, 952    , 71    , -    , -    , -    , 1    , 1    ,
82024,Brassac,76,82,200040418, 185    , 6    , -    , -    , -    , 1    , -    ,
63050,Brassac-les-Mines,84,63,200070407, 1 881    , 95    , -    , -    , -    , -    , -    ,ATHD
40054,Brassempouy,75,40,244000881, 152    , 5    , -    , -    , -    , 1    , -    ,
60100,Brasseuse,32,60,200066975, 50    , 8    , -    , -    , -    , 1    , -    ,ONUM
58037,Brassy,27,58,200067890, 606    , 19    , -    , -    , -    , 1    , 1    ,
80134,Brassy,32,80,200071181, 29    , 4    , -    , -    , -    , 1    , -    ,
54095,Bratte,44,54,200070589, 18    , 1    , -    , -    , -    , 1    , -    ,
33073,Braud-et-Saint-Louis,75,33,243300811, 803    , 63    , -    , -    , -    , 1    , -    ,
55075,Brauvilliers,44,55,200066108, 87    , 4    , -    , -    , -    , 1    , -    ,
04032,Braux,93,04,200068625, 284    , 2    , -    , -    , -    , 1    , 1    ,
10059,Braux,44,10,200040137, 67    , 4    , -    , -    , -    , 1    , -    ,
21101,Braux,27,21,200071017, 102    , 6    , -    , -    , -    , 1    , -    ,
52069,Braux-le-Châtel,44,52,245200597, 74    , -    , -    , -    , -    , 1    , -    ,
51083,Braux-Saint-Remy,44,51,200042703, 43    , 1    , -    , -    , -    , 1    , -    ,
51082,Braux-Sainte-Cohière,44,51,200042703, 46    , 2    , -    , -    , -    , 1    , -    ,
31088,Brax,76,31,243100518, 1 069    , 28    , -    ,FRTE , -    , -    , -    ,
47040,Brax,75,47,200035459, 848    , 52    , -    , -    , -    , -    , -    ,
27109,Bray,28,27,200066413, 159    , 1    , -    , -    , -    , 1    , -    ,
