Réseaux en fibre optique jusqu'à l'abonné (FttH),,,,
Déploiement par Commune,,,,
,,,,
,,,,
Code commune,Champ,T3 2017,T4 2017,T1 2018
68301,Locaux Raccordables,0,0,0
68301,Catégorie,0,0,0
68302,Locaux Raccordables,0,0,0
68302,Catégorie,0,0,0
68303,Locaux Raccordables,0,0,0
68303,Catégorie,0,0,0
68304,Locaux Raccordables,0,0,0
68304,Catégorie,0,0,0
68305,Locaux Raccordables,0,0,0
68305,Catégorie,0,0,0
68306,Locaux Raccordables,0,0,0
68306,Catégorie,0,0,0
68307,Locaux Raccordables,0,0,0
68307,Catégorie,0,0,0
68308,Locaux Raccordables,0,0,0
68308,Catégorie,0,0,0
68309,Locaux Raccordables,0,0,0
68309,Catégorie,0,0,0
68311,Locaux Raccordables,0,0,0
68311,Catégorie,0,0,0
68312,Locaux Raccordables,0,0,0
68312,Catégorie,0,0,0
68313,Locaux Raccordables,0,0,0
68313,Catégorie,0,0,0
68315,Locaux Raccordables,0,0,0
68315,Catégorie,0,0,0
68316,Locaux Raccordables,0,0,0
68316,Catégorie,0,0,0
68317,Locaux Raccordables,0,0,62
68317,Catégorie,0,0,5
68318,Locaux Raccordables,0,0,0
68318,Catégorie,0,0,0
68320,Locaux Raccordables,0,0,0
68320,Catégorie,0,0,0
68321,Locaux Raccordables,0,0,1
68321,Catégorie,0,0,5
68322,Locaux Raccordables,0,0,0
68322,Catégorie,0,0,0
68323,Locaux Raccordables,0,0,281
68323,Catégorie,0,0,80
68324,Locaux Raccordables,0,0,247
68324,Catégorie,0,0,80
68325,Locaux Raccordables,0,0,0
68325,Catégorie,0,0,0
68326,Locaux Raccordables,0,0,0
68326,Catégorie,0,0,0
68327,Locaux Raccordables,0,0,0
68327,Catégorie,0,0,0
68328,Locaux Raccordables,0,0,0
68328,Catégorie,0,0,0
68329,Locaux Raccordables,0,0,0
68329,Catégorie,0,0,0
68330,Locaux Raccordables,0,0,0
68330,Catégorie,0,0,0
68331,Locaux Raccordables,0,0,0
68331,Catégorie,0,0,0
68332,Locaux Raccordables,0,0,0
68332,Catégorie,0,0,0
68333,Locaux Raccordables,0,0,0
68333,Catégorie,0,0,0
68334,Locaux Raccordables,0,0,0
68334,Catégorie,0,0,0
68335,Locaux Raccordables,0,0,0
68335,Catégorie,0,0,0
68336,Locaux Raccordables,0,0,0
68336,Catégorie,0,0,0
68337,Locaux Raccordables,0,0,0
68337,Catégorie,0,0,0
68338,Locaux Raccordables,0,0,0
68338,Catégorie,0,0,0
68340,Locaux Raccordables,0,0,0
68340,Catégorie,0,0,0
68341,Locaux Raccordables,0,0,0
68341,Catégorie,0,0,0
68342,Locaux Raccordables,0,0,0
68342,Catégorie,0,0,0
68343,Locaux Raccordables,0,0,0
68343,Catégorie,0,0,0
68344,Locaux Raccordables,0,0,0
68344,Catégorie,0,0,0
68345,Locaux Raccordables,0,0,0
68345,Catégorie,0,0,0
68347,Locaux Raccordables,0,0,0
68347,Catégorie,0,0,0
68348,Locaux Raccordables,0,0,0
68348,Catégorie,0,0,0
68349,Locaux Raccordables,0,0,0
68349,Catégorie,0,0,0
68350,Locaux Raccordables,249,249,250
68350,Catégorie,80,80,80
68351,Locaux Raccordables,0,0,0
68351,Catégorie,0,0,0
68352,Locaux Raccordables,0,0,0
68352,Catégorie,0,0,0
68353,Locaux Raccordables,0,0,73
68353,Catégorie,0,0,25
68354,Locaux Raccordables,0,0,0
68354,Catégorie,0,0,0
68355,Locaux Raccordables,0,0,0
68355,Catégorie,0,0,0
68356,Locaux Raccordables,0,0,0
68356,Catégorie,0,0,0
68357,Locaux Raccordables,0,0,0
68357,Catégorie,0,0,0
68358,Locaux Raccordables,0,0,0
68358,Catégorie,0,0,0
68359,Locaux Raccordables,0,844,850
68359,Catégorie,0,80,80
68360,Locaux Raccordables,0,0,0
68360,Catégorie,0,0,0
68361,Locaux Raccordables,0,0,0
68361,Catégorie,0,0,0
68362,Locaux Raccordables,0,0,0
68362,Catégorie,0,0,0
68363,Locaux Raccordables,0,0,0
68363,Catégorie,0,0,0
68364,Locaux Raccordables,0,0,0
68364,Catégorie,0,0,0
68365,Locaux Raccordables,889,892,896
68365,Catégorie,80,80,80
68366,Locaux Raccordables,0,0,0
68366,Catégorie,0,0,0
68367,Locaux Raccordables,0,0,0
68367,Catégorie,0,0,0
68368,Locaux Raccordables,0,0,0
68368,Catégorie,0,0,0
68370,Locaux Raccordables,0,0,0
68370,Catégorie,0,0,0
68371,Locaux Raccordables,0,0,0
68371,Catégorie,0,0,0
68372,Locaux Raccordables,0,0,0
68372,Catégorie,0,0,0
68373,Locaux Raccordables,0,0,0
68373,Catégorie,0,0,0
68374,Locaux Raccordables,0,0,0
68374,Catégorie,0,0,0
68375,Locaux Raccordables,0,192,3924
68375,Catégorie,0,5,50
68376,Locaux Raccordables,0,0,1241
68376,Catégorie,0,0,10
68377,Locaux Raccordables,0,0,0
68377,Catégorie,0,0,0
68378,Locaux Raccordables,0,0,0
68378,Catégorie,0,0,0
68379,Locaux Raccordables,0,0,0
68379,Catégorie,0,0,0
68380,Locaux Raccordables,0,0,0
68380,Catégorie,0,0,0
68381,Locaux Raccordables,0,0,0
68381,Catégorie,0,0,0
68382,Locaux Raccordables,0,0,105
68382,Catégorie,0,0,50
68383,Locaux Raccordables,0,0,0
68383,Catégorie,0,0,0
68384,Locaux Raccordables,0,0,0
68384,Catégorie,0,0,0
68385,Locaux Raccordables,0,0,0
68385,Catégorie,0,0,0
68386,Locaux Raccordables,0,0,0
68386,Catégorie,0,0,0
69001,Locaux Raccordables,0,0,0
69001,Catégorie,0,0,0
69002,Locaux Raccordables,0,0,0
69002,Catégorie,0,0,0
69003,Locaux Raccordables,414,522,526
69003,Catégorie,25,25,25
69004,Locaux Raccordables,0,0,0
69004,Catégorie,0,0,0
69005,Locaux Raccordables,0,0,0
69005,Catégorie,0,0,0
69006,Locaux Raccordables,0,0,0
69006,Catégorie,0,0,0
69007,Locaux Raccordables,0,0,0
69007,Catégorie,0,0,0
69008,Locaux Raccordables,0,0,0
69008,Catégorie,0,0,0
69009,Locaux Raccordables,0,0,0
69009,Catégorie,0,0,0
69010,Locaux Raccordables,0,0,0
69010,Catégorie,0,0,0
69012,Locaux Raccordables,0,0,0
69012,Catégorie,0,0,0
69013,Locaux Raccordables,1097,1286,1358
69013,Catégorie,50,50,80
69014,Locaux Raccordables,0,0,0
69014,Catégorie,0,0,0
69015,Locaux Raccordables,0,0,0
69015,Catégorie,0,0,0
69016,Locaux Raccordables,0,0,0
69016,Catégorie,0,0,0
69017,Locaux Raccordables,0,0,0
69017,Catégorie,0,0,0
69018,Locaux Raccordables,0,0,0
69018,Catégorie,0,0,0
69019,Locaux Raccordables,752,763,944
69019,Catégorie,10,10,10
69020,Locaux Raccordables,0,0,0
69020,Catégorie,0,0,0
69021,Locaux Raccordables,0,0,0
69021,Catégorie,0,0,0
69022,Locaux Raccordables,0,0,0
69022,Catégorie,0,0,0
69023,Locaux Raccordables,0,0,0
69023,Catégorie,0,0,0
69024,Locaux Raccordables,0,0,0
69024,Catégorie,0,0,0
69026,Locaux Raccordables,0,0,0
69026,Catégorie,0,0,0
69027,Locaux Raccordables,1785,2605,3478
69027,Catégorie,25,25,50
69028,Locaux Raccordables,0,0,0
69028,Catégorie,0,0,0
69029,Locaux Raccordables,9677,10158,10804
69029,Catégorie,50,50,50
69030,Locaux Raccordables,0,0,0
69030,Catégorie,0,0,0
69031,Locaux Raccordables,0,0,0
69031,Catégorie,0,0,0
69032,Locaux Raccordables,0,0,0
69032,Catégorie,0,0,0
69033,Locaux Raccordables,397,487,600
69033,Catégorie,25,25,50
69034,Locaux Raccordables,10187,10935,11639
69034,Catégorie,25,25,50
69035,Locaux Raccordables,0,0,0
69035,Catégorie,0,0,0
69036,Locaux Raccordables,0,0,0
69036,Catégorie,0,0,0
69037,Locaux Raccordables,0,0,0
69037,Catégorie,0,0,0
69038,Locaux Raccordables,0,0,0
69038,Catégorie,0,0,0
69039,Locaux Raccordables,0,0,0
69039,Catégorie,0,0,0
69040,Locaux Raccordables,1783,1895,2467
69040,Catégorie,50,50,50
69042,Locaux Raccordables,0,0,0
69042,Catégorie,0,0,0
69043,Locaux Raccordables,406,1018,1296
69043,Catégorie,10,25,25
69044,Locaux Raccordables,1393,1647,1913
69044,Catégorie,50,50,80
69045,Locaux Raccordables,0,0,0
69045,Catégorie,0,0,0
69046,Locaux Raccordables,18,20,20
69046,Catégorie,5,5,5
69047,Locaux Raccordables,0,0,0
69047,Catégorie,0,0,0
69049,Locaux Raccordables,0,0,0
69049,Catégorie,0,0,0
69050,Locaux Raccordables,0,0,0
69050,Catégorie,0,0,0
69051,Locaux Raccordables,0,0,0
69051,Catégorie,0,0,0
69052,Locaux Raccordables,0,0,0
69052,Catégorie,0,0,0
69053,Locaux Raccordables,0,0,0
69053,Catégorie,0,0,0
69054,Locaux Raccordables,0,0,0
69054,Catégorie,0,0,0
69055,Locaux Raccordables,0,0,0
69055,Catégorie,0,0,0
69056,Locaux Raccordables,0,0,0
69056,Catégorie,0,0,0
69057,Locaux Raccordables,0,0,0
69057,Catégorie,0,0,0
69058,Locaux Raccordables,0,0,0
69058,Catégorie,0,0,0
69059,Locaux Raccordables,0,0,0
69059,Catégorie,0,0,0
69060,Locaux Raccordables,0,0,0
69060,Catégorie,0,0,0
69061,Locaux Raccordables,0,0,0
69061,Catégorie,0,0,0
69062,Locaux Raccordables,0,0,0
69062,Catégorie,0,0,0
69063,Locaux Raccordables,0,0,0
69063,Catégorie,0,0,0
69064,Locaux Raccordables,0,0,0
69064,Catégorie,0,0,0
69065,Locaux Raccordables,0,0,0
69065,Catégorie,0,0,0
69066,Locaux Raccordables,0,0,0
69066,Catégorie,0,0,0
69067,Locaux Raccordables,0,0,0
69067,Catégorie,0,0,0
69068,Locaux Raccordables,0,0,0
69068,Catégorie,0,0,0
69069,Locaux Raccordables,1882,2573,3108
69069,Catégorie,25,25,50
69070,Locaux Raccordables,0,0,0
69070,Catégorie,0,0,0
69071,Locaux Raccordables,269,295,299
69071,Catégorie,50,50,50
69072,Locaux Raccordables,2430,2705,3059
69072,Catégorie,50,50,50
69073,Locaux Raccordables,0,0,0
69073,Catégorie,0,0,0
69074,Locaux Raccordables,0,0,0
69074,Catégorie,0,0,0
69075,Locaux Raccordables,0,0,0
69075,Catégorie,0,0,0
69076,Locaux Raccordables,0,0,0
69076,Catégorie,0,0,0
69077,Locaux Raccordables,0,0,0
69077,Catégorie,0,0,0
69078,Locaux Raccordables,0,0,0
69078,Catégorie,0,0,0
69080,Locaux Raccordables,0,0,0
69080,Catégorie,0,0,0
69081,Locaux Raccordables,2205,2900,3959
69081,Catégorie,25,25,25
69082,Locaux Raccordables,0,0,0
69082,Catégorie,0,0,0
69083,Locaux Raccordables,0,0,0
69083,Catégorie,0,0,0
69084,Locaux Raccordables,0,0,0
69084,Catégorie,0,0,0
69085,Locaux Raccordables,136,257,326
69085,Catégorie,10,25,50
69086,Locaux Raccordables,0,0,0
69086,Catégorie,0,0,0
69087,Locaux Raccordables,4,11,11
69087,Catégorie,5,5,5
69088,Locaux Raccordables,0,66,69
69088,Catégorie,0,5,5
69089,Locaux Raccordables,1892,2464,2896
69089,Catégorie,25,25,25
69090,Locaux Raccordables,0,0,0
69090,Catégorie,0,0,0
69091,Locaux Raccordables,0,0,0
69091,Catégorie,0,0,0
69092,Locaux Raccordables,321,332,332
69092,Catégorie,5,5,5
69093,Locaux Raccordables,0,0,0
69093,Catégorie,0,0,0
69094,Locaux Raccordables,0,0,0
69094,Catégorie,0,0,0
69095,Locaux Raccordables,0,0,0
69095,Catégorie,0,0,0
69096,Locaux Raccordables,1371,1831,2001
69096,Catégorie,25,25,25
69097,Locaux Raccordables,0,0,0
69097,Catégorie,0,0,0
69098,Locaux Raccordables,0,0,0
69098,Catégorie,0,0,0
69099,Locaux Raccordables,0,0,0
69099,Catégorie,0,0,0
69100,Locaux Raccordables,614,1500,1857
69100,Catégorie,10,25,25
69101,Locaux Raccordables,0,0,0
69101,Catégorie,0,0,0
69102,Locaux Raccordables,0,0,0
69102,Catégorie,0,0,0
69103,Locaux Raccordables,0,0,0
69103,Catégorie,0,0,0
69104,Locaux Raccordables,0,0,0
69104,Catégorie,0,0,0
69105,Locaux Raccordables,0,0,0
69105,Catégorie,0,0,0
69106,Locaux Raccordables,0,0,0
69106,Catégorie,0,0,0
69107,Locaux Raccordables,0,0,0
69107,Catégorie,0,0,0
69108,Locaux Raccordables,0,0,0
69108,Catégorie,0,0,0
69109,Locaux Raccordables,0,0,0
69109,Catégorie,0,0,0
69110,Locaux Raccordables,0,0,0
69110,Catégorie,0,0,0
69111,Locaux Raccordables,0,0,0
69111,Catégorie,0,0,0
69112,Locaux Raccordables,0,0,0
69112,Catégorie,0,0,0
69113,Locaux Raccordables,0,0,0
69113,Catégorie,0,0,0
69115,Locaux Raccordables,0,0,0
69115,Catégorie,0,0,0
69116,Locaux Raccordables,1225,1329,1425
69116,Catégorie,50,50,50
69117,Locaux Raccordables,0,0,0
69117,Catégorie,0,0,0
69118,Locaux Raccordables,0,0,0
69118,Catégorie,0,0,0
69119,Locaux Raccordables,0,0,0
69119,Catégorie,0,0,0
69120,Locaux Raccordables,0,0,0
69120,Catégorie,0,0,0
69121,Locaux Raccordables,0,0,0
69121,Catégorie,0,0,0
69122,Locaux Raccordables,0,0,0
69122,Catégorie,0,0,0
69123,Locaux Raccordables,317747,323082,327910
69123,Catégorie,80,80,80
69124,Locaux Raccordables,0,0,0
69124,Catégorie,0,0,0
69125,Locaux Raccordables,0,0,0
69125,Catégorie,0,0,0
69126,Locaux Raccordables,0,0,0
69126,Catégorie,0,0,0
69127,Locaux Raccordables,1,1,1
69127,Catégorie,5,5,5
69130,Locaux Raccordables,0,0,0
69130,Catégorie,0,0,0
69131,Locaux Raccordables,259,451,585
69131,Catégorie,10,25,25
69132,Locaux Raccordables,0,0,0
69132,Catégorie,0,0,0
69133,Locaux Raccordables,485,755,864
69133,Catégorie,25,25,25
69134,Locaux Raccordables,0,0,0
69134,Catégorie,0,0,0
69135,Locaux Raccordables,0,0,0
69135,Catégorie,0,0,0
69136,Locaux Raccordables,167,279,373
69136,Catégorie,10,10,25
69137,Locaux Raccordables,0,0,0
69137,Catégorie,0,0,0
69138,Locaux Raccordables,0,0,0
69138,Catégorie,0,0,0
69139,Locaux Raccordables,0,0,0
69139,Catégorie,0,0,0
69140,Locaux Raccordables,0,0,0
69140,Catégorie,0,0,0
69141,Locaux Raccordables,0,0,0
69141,Catégorie,0,0,0
69142,Locaux Raccordables,2320,2320,2384
69142,Catégorie,50,50,50
69143,Locaux Raccordables,1857,2394,2728
69143,Catégorie,25,50,50
69145,Locaux Raccordables,0,0,0
69145,Catégorie,0,0,0
69147,Locaux Raccordables,0,0,0
69147,Catégorie,0,0,0
69148,Locaux Raccordables,81,180,261
69148,Catégorie,5,10,25
69149,Locaux Raccordables,9365,9513,9826
69149,Catégorie,50,50,50
69150,Locaux Raccordables,0,0,0
69150,Catégorie,0,0,0
69151,Locaux Raccordables,0,0,0
69151,Catégorie,0,0,0
69152,Locaux Raccordables,33,33,41
69152,Catégorie,5,5,5
69153,Locaux Raccordables,0,0,0
69153,Catégorie,0,0,0
69154,Locaux Raccordables,0,0,0
69154,Catégorie,0,0,0
69155,Locaux Raccordables,0,0,0
69155,Catégorie,0,0,0
69156,Locaux Raccordables,0,0,0
69156,Catégorie,0,0,0
69157,Locaux Raccordables,0,0,0
69157,Catégorie,0,0,0
69159,Locaux Raccordables,0,0,0
69159,Catégorie,0,0,0
69160,Locaux Raccordables,0,0,0
69160,Catégorie,0,0,0
69161,Locaux Raccordables,0,0,0
69161,Catégorie,0,0,0
69162,Locaux Raccordables,0,0,0
69162,Catégorie,0,0,0
69163,Locaux Raccordables,0,0,0
69163,Catégorie,0,0,0
69164,Locaux Raccordables,0,0,0
69164,Catégorie,0,0,0
69165,Locaux Raccordables,0,0,0
69165,Catégorie,0,0,0
69166,Locaux Raccordables,0,0,0
69166,Catégorie,0,0,0
69167,Locaux Raccordables,0,0,0
69167,Catégorie,0,0,0
69168,Locaux Raccordables,0,0,0
69168,Catégorie,0,0,0
69169,Locaux Raccordables,0,0,0
69169,Catégorie,0,0,0
69170,Locaux Raccordables,0,0,0
69170,Catégorie,0,0,0
69171,Locaux Raccordables,0,0,0
69171,Catégorie,0,0,0
69172,Locaux Raccordables,0,0,0
69172,Catégorie,0,0,0
69173,Locaux Raccordables,0,0,0
69173,Catégorie,0,0,0
69174,Locaux Raccordables,0,0,0
69174,Catégorie,0,0,0
69175,Locaux Raccordables,0,0,0
69175,Catégorie,0,0,0
69176,Locaux Raccordables,0,0,0
69176,Catégorie,0,0,0
69177,Locaux Raccordables,0,0,0
69177,Catégorie,0,0,0
69178,Locaux Raccordables,0,0,0
69178,Catégorie,0,0,0
69179,Locaux Raccordables,0,0,0
69179,Catégorie,0,0,0
69180,Locaux Raccordables,0,0,0
69180,Catégorie,0,0,0
69181,Locaux Raccordables,0,0,0
69181,Catégorie,0,0,0
69182,Locaux Raccordables,0,0,0
69182,Catégorie,0,0,0
69183,Locaux Raccordables,0,0,0
69183,Catégorie,0,0,0
69184,Locaux Raccordables,0,0,0
69184,Catégorie,0,0,0
69185,Locaux Raccordables,0,0,0
69185,Catégorie,0,0,0
69186,Locaux Raccordables,0,0,0
69186,Catégorie,0,0,0
69187,Locaux Raccordables,0,0,0
69187,Catégorie,0,0,0
69188,Locaux Raccordables,0,0,0
69188,Catégorie,0,0,0
69189,Locaux Raccordables,0,0,0
69189,Catégorie,0,0,0
69190,Locaux Raccordables,0,0,0
69190,Catégorie,0,0,0
69191,Locaux Raccordables,305,433,484
69191,Catégorie,10,10,10
69192,Locaux Raccordables,0,0,0
69192,Catégorie,0,0,0
69193,Locaux Raccordables,0,0,0
69193,Catégorie,0,0,0
69194,Locaux Raccordables,1020,1252,1508
69194,Catégorie,25,25,50
69196,Locaux Raccordables,0,0,0
69196,Catégorie,0,0,0
69197,Locaux Raccordables,0,0,0
69197,Catégorie,0,0,0
69198,Locaux Raccordables,0,0,0
69198,Catégorie,0,0,0
69199,Locaux Raccordables,729,974,1488
69199,Catégorie,5,10,10
69200,Locaux Raccordables,0,0,0
69200,Catégorie,0,0,0
69201,Locaux Raccordables,0,0,0
69201,Catégorie,0,0,0
69202,Locaux Raccordables,5303,5383,5595
69202,Catégorie,50,50,50
69203,Locaux Raccordables,0,0,0
69203,Catégorie,0,0,0
69204,Locaux Raccordables,244,596,763
69204,Catégorie,5,5,5
69205,Locaux Raccordables,0,0,0
69205,Catégorie,0,0,0
69206,Locaux Raccordables,636,728,764
69206,Catégorie,25,25,25
69207,Locaux Raccordables,910,953,953
69207,Catégorie,50,50,50
69208,Locaux Raccordables,0,0,0
69208,Catégorie,0,0,0
69209,Locaux Raccordables,0,0,0
69209,Catégorie,0,0,0
69210,Locaux Raccordables,0,0,0
69210,Catégorie,0,0,0
69211,Locaux Raccordables,0,0,0
69211,Catégorie,0,0,0
69212,Locaux Raccordables,0,0,0
69212,Catégorie,0,0,0
69214,Locaux Raccordables,0,0,0
69214,Catégorie,0,0,0
69215,Locaux Raccordables,0,0,0
69215,Catégorie,0,0,0
69216,Locaux Raccordables,0,0,0
69216,Catégorie,0,0,0
69217,Locaux Raccordables,0,0,0
69217,Catégorie,0,0,0
69218,Locaux Raccordables,0,0,0
69218,Catégorie,0,0,0
69219,Locaux Raccordables,0,0,0
69219,Catégorie,0,0,0
69220,Locaux Raccordables,0,0,0
69220,Catégorie,0,0,0
69223,Locaux Raccordables,0,0,0
69223,Catégorie,0,0,0
69224,Locaux Raccordables,0,0,0
69224,Catégorie,0,0,0
69225,Locaux Raccordables,0,0,0
69225,Catégorie,0,0,0
69227,Locaux Raccordables,0,0,0
69227,Catégorie,0,0,0
69228,Locaux Raccordables,0,0,0
69228,Catégorie,0,0,0
69229,Locaux Raccordables,0,0,0
69229,Catégorie,0,0,0
69230,Locaux Raccordables,0,0,0
69230,Catégorie,0,0,0
69231,Locaux Raccordables,0,0,0
69231,Catégorie,0,0,0
69233,Locaux Raccordables,0,0,0
69233,Catégorie,0,0,0
69234,Locaux Raccordables,0,0,0
69234,Catégorie,0,0,0
69235,Locaux Raccordables,0,0,0
69235,Catégorie,0,0,0
69236,Locaux Raccordables,0,0,0
69236,Catégorie,0,0,0
69238,Locaux Raccordables,0,0,0
69238,Catégorie,0,0,0
69239,Locaux Raccordables,0,0,0
69239,Catégorie,0,0,0
69240,Locaux Raccordables,0,0,0
69240,Catégorie,0,0,0
69241,Locaux Raccordables,0,0,0
69241,Catégorie,0,0,0
69242,Locaux Raccordables,0,0,0
69242,Catégorie,0,0,0
69243,Locaux Raccordables,0,0,0
69243,Catégorie,0,0,0
69244,Locaux Raccordables,5050,5227,5558
69244,Catégorie,25,25,25
69245,Locaux Raccordables,0,0,0
69245,Catégorie,0,0,0
69246,Locaux Raccordables,0,0,0
69246,Catégorie,0,0,0
69248,Locaux Raccordables,0,0,0
69248,Catégorie,0,0,0
69249,Locaux Raccordables,0,0,0
69249,Catégorie,0,0,0
69250,Locaux Raccordables,2,2,2
69250,Catégorie,5,5,5
69251,Locaux Raccordables,0,0,0
69251,Catégorie,0,0,0
69252,Locaux Raccordables,0,0,0
69252,Catégorie,0,0,0
69253,Locaux Raccordables,0,0,0
69253,Catégorie,0,0,0
69254,Locaux Raccordables,0,0,0
69254,Catégorie,0,0,0
69255,Locaux Raccordables,0,0,0
69255,Catégorie,0,0,0
69256,Locaux Raccordables,1871,2157,2467
69256,Catégorie,5,10,10
69257,Locaux Raccordables,0,0,0
69257,Catégorie,0,0,0
69258,Locaux Raccordables,0,0,0
69258,Catégorie,0,0,0
69259,Locaux Raccordables,6712,6963,7633
69259,Catégorie,10,25,25
69260,Locaux Raccordables,0,0,0
69260,Catégorie,0,0,0
69261,Locaux Raccordables,0,0,0
69261,Catégorie,0,0,0
69263,Locaux Raccordables,0,0,0
69263,Catégorie,0,0,0
69264,Locaux Raccordables,8604,8976,9694
69264,Catégorie,25,25,25
69265,Locaux Raccordables,0,0,0
69265,Catégorie,0,0,0
69266,Locaux Raccordables,79626,84107,85460
69266,Catégorie,80,80,80
69267,Locaux Raccordables,0,0,0
69267,Catégorie,0,0,0
69268,Locaux Raccordables,858,1122,1205
69268,Catégorie,50,50,80
69269,Locaux Raccordables,0,0,0
69269,Catégorie,0,0,0
69270,Locaux Raccordables,0,0,0
69270,Catégorie,0,0,0
69271,Locaux Raccordables,1440,1478,2561
69271,Catégorie,25,25,50
69272,Locaux Raccordables,0,0,0
69272,Catégorie,0,0,0
69273,Locaux Raccordables,1173,1950,3316
69273,Catégorie,25,25,50
69275,Locaux Raccordables,1084,1154,1601
69275,Catégorie,5,5,10
69276,Locaux Raccordables,1317,2125,2492
69276,Catégorie,25,50,50
69277,Locaux Raccordables,891,891,1769
69277,Catégorie,10,10,25
69278,Locaux Raccordables,1549,1678,1717
69278,Catégorie,50,50,50
69279,Locaux Raccordables,593,593,863
69279,Catégorie,25,25,25
69280,Locaux Raccordables,0,0,0
69280,Catégorie,0,0,0
69281,Locaux Raccordables,0,0,0
69281,Catégorie,0,0,0
69282,Locaux Raccordables,7295,9011,11227
69282,Catégorie,50,50,80
69283,Locaux Raccordables,4420,4573,4939
69283,Catégorie,80,80,80
69284,Locaux Raccordables,700,857,883
69284,Catégorie,50,50,50
69285,Locaux Raccordables,0,0,0
69285,Catégorie,0,0,0
69286,Locaux Raccordables,3772,3996,4400
69286,Catégorie,25,25,25
69287,Locaux Raccordables,0,0,0
69287,Catégorie,0,0,0
69288,Locaux Raccordables,0,0,0
69288,Catégorie,0,0,0
69289,Locaux Raccordables,0,0,0
69289,Catégorie,0,0,0
69290,Locaux Raccordables,12483,15110,16919
69290,Catégorie,50,50,80
69291,Locaux Raccordables,0,0,0
69291,Catégorie,0,0,0
69292,Locaux Raccordables,1462,1803,1912
69292,Catégorie,50,50,50
69293,Locaux Raccordables,590,696,712
69293,Catégorie,50,80,80
69294,Locaux Raccordables,787,798,820
69294,Catégorie,50,50,50
69295,Locaux Raccordables,0,0,0
69295,Catégorie,0,0,0
69296,Locaux Raccordables,0,0,0
69296,Catégorie,0,0,0
69297,Locaux Raccordables,0,0,0
69297,Catégorie,0,0,0
69298,Locaux Raccordables,0,0,0
69298,Catégorie,0,0,0
69299,Locaux Raccordables,0,0,0
69299,Catégorie,0,0,0
70001,Locaux Raccordables,0,0,0
70001,Catégorie,0,0,0
70002,Locaux Raccordables,0,0,0
70002,Catégorie,0,0,0
70003,Locaux Raccordables,0,0,0
70003,Catégorie,0,0,0
70004,Locaux Raccordables,0,0,0
70004,Catégorie,0,0,0
70005,Locaux Raccordables,0,0,0
70005,Catégorie,0,0,0
70006,Locaux Raccordables,0,0,0
70006,Catégorie,0,0,0
70007,Locaux Raccordables,0,0,0
70007,Catégorie,0,0,0
70008,Locaux Raccordables,0,0,0
70008,Catégorie,0,0,0
70009,Locaux Raccordables,0,0,0
70009,Catégorie,0,0,0
70010,Locaux Raccordables,0,0,0
70010,Catégorie,0,0,0
70011,Locaux Raccordables,0,0,0
70011,Catégorie,0,0,0
70012,Locaux Raccordables,0,0,0
70012,Catégorie,0,0,0
70013,Locaux Raccordables,0,0,0
70013,Catégorie,0,0,0
70014,Locaux Raccordables,0,0,0
70014,Catégorie,0,0,0
70015,Locaux Raccordables,0,0,0
70015,Catégorie,0,0,0
70016,Locaux Raccordables,0,0,0
70016,Catégorie,0,0,0
70017,Locaux Raccordables,0,0,0
70017,Catégorie,0,0,0
70018,Locaux Raccordables,0,0,0
70018,Catégorie,0,0,0
70019,Locaux Raccordables,0,0,0
70019,Catégorie,0,0,0
70020,Locaux Raccordables,0,0,0
70020,Catégorie,0,0,0
70021,Locaux Raccordables,0,0,0
70021,Catégorie,0,0,0
70022,Locaux Raccordables,0,0,0
70022,Catégorie,0,0,0
70023,Locaux Raccordables,0,0,0
70023,Catégorie,0,0,0
70024,Locaux Raccordables,0,0,0
70024,Catégorie,0,0,0
70025,Locaux Raccordables,0,0,0
70025,Catégorie,0,0,0
70026,Locaux Raccordables,0,0,0
70026,Catégorie,0,0,0
70027,Locaux Raccordables,0,0,0
70027,Catégorie,0,0,0
70028,Locaux Raccordables,0,0,0
70028,Catégorie,0,0,0
70029,Locaux Raccordables,0,0,0
70029,Catégorie,0,0,0
70030,Locaux Raccordables,0,0,0
70030,Catégorie,0,0,0
70031,Locaux Raccordables,0,0,0
70031,Catégorie,0,0,0
70032,Locaux Raccordables,0,0,0
70032,Catégorie,0,0,0
70035,Locaux Raccordables,0,0,0
70035,Catégorie,0,0,0
70036,Locaux Raccordables,0,0,0
